site,country,ssp,variable,period,ens_mean,ens_median,ens_p10,ens_p90,lat,lon
Philko_Makati,PHL,ssp370,tasmax,far,34.272,34.2339,30.0883,36.756,14.5995,120.9842
Philko_Makati,PHL,ssp370,tasmin,far,26.7727,26.4742,25.0454,28.5675,14.5995,120.9842
Philko_Makati,PHL,ssp585,evspsbl,far,46.2602,46.2602,46.2602,46.2602,14.5995,120.9842
Philko_Makati,PHL,ssp585,pr,far,75.9164,78.3925,63.1219,91.9873,14.5995,120.9842
Philko_Makati,PHL,ssp585,prsn,far,0.0,0.0,0.0,0.0,14.5995,120.9842
Philko_Makati,PHL,ssp585,sfcWind,far,3.0481,3.0481,3.0481,3.0481,14.5995,120.9842
Philko_Makati,PHL,ssp585,tas,far,29.3044,29.3851,28.0825,30.8884,14.5995,120.9842
Philko_Makati,PHL,ssp585,tasmax,far,34.8325,35.2665,30.3657,37.6035,14.5995,120.9842
Philko_Makati,PHL,ssp585,tasmin,far,27.4783,27.3779,25.8985,29.2045,14.5995,120.9842
Pohang_Plant,KOR,ssp126,evspsbl,far,38.5327,38.5327,38.5327,38.5327,36.0095,129.3435
Pohang_Plant,KOR,ssp126,pr,far,44.2205,44.9771,37.3356,51.0414,36.0095,129.3435
Pohang_Plant,KOR,ssp126,prsn,far,0.2136,0.2136,0.2136,0.2136,36.0095,129.3435
Pohang_Plant,KOR,ssp126,sfcWind,far,4.041,4.041,4.041,4.041,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tas,far,15.1395,15.3656,13.4793,16.5515,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tasmax,far,28.3891,28.8491,24.584,31.4881,36.0095,129.3435
Pohang_Plant,KOR,ssp126,tasmin,far,12.6594,13.1186,9.2307,15.4881,36.0095,129.3435
Pohang_Plant,KOR,ssp245,evspsbl,far,38.4491,38.4491,38.4491,38.4491,36.0095,129.3435
Pohang_Plant,KOR,ssp245,pr,far,47.1186,45.4097,39.4039,56.1184,36.0095,129.3435
Pohang_Plant,KOR,ssp245,prsn,far,0.0937,0.0937,0.0937,0.0937,36.0095,129.3435
Pohang_Plant,KOR,ssp245,sfcWind,far,3.9502,3.9502,3.9502,3.9502,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tas,far,15.9544,16.0617,14.2358,17.4407,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tasmax,far,29.0775,29.3129,25.0668,32.604,36.0095,129.3435
Pohang_Plant,KOR,ssp245,tasmin,far,13.5212,13.7898,10.1057,16.3063,36.0095,129.3435
Pohang_Plant,KOR,ssp370,evspsbl,far,37.9125,37.9125,37.9125,37.9125,36.0095,129.3435
Pohang_Plant,KOR,ssp370,pr,far,45.4887,44.8925,37.3942,55.583,36.0095,129.3435
Pohang_Plant,KOR,ssp370,prsn,far,0.1042,0.1042,0.1042,0.1042,36.0095,129.3435
Pohang_Plant,KOR,ssp370,sfcWind,far,4.0212,4.0212,4.0212,4.0212,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tas,far,16.5309,16.7287,14.5031,18.3456,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tasmax,far,29.4761,29.2951,25.855,32.9897,36.0095,129.3435
Pohang_Plant,KOR,ssp370,tasmin,far,13.9864,14.7011,10.5585,16.6664,36.0095,129.3435
Pohang_Plant,KOR,ssp585,evspsbl,far,39.7387,39.7387,39.7387,39.7387,36.0095,129.3435
Pohang_Plant,KOR,ssp585,pr,far,48.9554,46.5806,39.4612,58.3799,36.0095,129.3435
Pohang_Plant,KOR,ssp585,prsn,far,0.0704,0.0704,0.0704,0.0704,36.0095,129.3435
Pohang_Plant,KOR,ssp585,sfcWind,far,4.0,4.0,4.0,4.0,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tas,far,17.681,17.5181,15.293,19.6784,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tasmax,far,30.5756,31.3585,26.741,34.2487,36.0095,129.3435
Pohang_Plant,KOR,ssp585,tasmin,far,15.001,15.5717,11.0557,18.0995,36.0095,129.3435
Saehan_Recycle,KOR,ssp126,evspsbl,far,31.961,31.961,31.961,31.961,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,pr,far,43.7203,43.229,37.0579,48.8649,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,prsn,far,0.2269,0.2269,0.2269,0.2269,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,sfcWind,far,4.2367,4.2367,4.2367,4.2367,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tas,far,13.7431,13.7084,11.55,15.7823,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tasmax,far,29.1654,28.8067,26.6274,31.5609,35.9333,127.0167
Saehan_Recycle,KOR,ssp126,tasmin,far,10.6493,10.9965,7.4815,14.1983,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,evspsbl,far,31.8359,31.8359,31.8359,31.8359,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,pr,far,46.1607,45.4811,38.3796,54.5927,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,prsn,far,0.1021,0.1021,0.1021,0.1021,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,sfcWind,far,4.1261,4.1261,4.1261,4.1261,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tas,far,14.5834,14.6103,12.4693,16.3481,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmax,far,29.785,29.6606,26.7995,32.1325,35.9333,127.0167
Saehan_Recycle,KOR,ssp245,tasmin,far,11.5236,11.7593,8.4262,14.8058,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,evspsbl,far,31.1763,31.1763,31.1763,31.1763,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,pr,far,44.7105,41.9966,36.3637,53.3084,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,prsn,far,0.0936,0.0936,0.0936,0.0936,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,sfcWind,far,4.1381,4.1381,4.1381,4.1381,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tas,far,15.2071,15.1278,13.7169,16.4789,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmax,far,30.5633,30.3718,27.4369,34.3767,35.9333,127.0167
Saehan_Recycle,KOR,ssp370,tasmin,far,11.9665,12.2036,9.1816,14.9618,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,evspsbl,far,33.6242,33.6242,33.6242,33.6242,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,pr,far,48.9454,47.8267,42.4343,57.3554,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,prsn,far,0.0571,0.0571,0.0571,0.0571,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,sfcWind,far,4.1317,4.1317,4.1317,4.1317,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tas,far,16.3488,16.2997,14.6128,18.6722,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmax,far,31.342,31.7993,27.7693,33.9078,35.9333,127.0167
Saehan_Recycle,KOR,ssp585,tasmin,far,13.0744,12.8972,9.5447,16.2788,35.9333,127.0167
Shandong_OCI,CHN,ssp126,evspsbl,far,28.8947,28.8947,28.8947,28.8947,34.7979,117.2571
Shandong_OCI,CHN,ssp126,pr,far,32.4085,31.5824,25.9959,39.3169,34.7979,117.2571
Shandong_OCI,CHN,ssp126,prsn,far,0.6766,0.6766,0.6766,0.6766,34.7979,117.2571
Shandong_OCI,CHN,ssp126,sfcWind,far,2.7902,2.7902,2.7902,2.7902,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tas,far,15.7045,15.5613,14.3963,17.5685,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmax,far,35.405,35.9339,31.7463,38.9239,34.7979,117.2571
Shandong_OCI,CHN,ssp126,tasmin,far,10.6858,10.9674,9.1809,12.7451,34.7979,117.2571
Shandong_OCI,CHN,ssp245,evspsbl,far,28.0225,28.0225,28.0225,28.0225,34.7979,117.2571
Shandong_OCI,CHN,ssp245,pr,far,33.598,34.4182,25.1954,41.0651,34.7979,117.2571
Shandong_OCI,CHN,ssp245,prsn,far,0.3229,0.3229,0.3229,0.3229,34.7979,117.2571
Shandong_OCI,CHN,ssp245,sfcWind,far,2.8492,2.8492,2.8492,2.8492,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tas,far,16.4852,16.3134,15.0046,18.0948,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmax,far,35.9165,37.1661,32.5744,38.8581,34.7979,117.2571
Shandong_OCI,CHN,ssp245,tasmin,far,11.5601,12.0407,9.5774,13.4869,34.7979,117.2571
Shandong_OCI,CHN,ssp370,evspsbl,far,28.324,28.324,28.324,28.324,34.7979,117.2571
Shandong_OCI,CHN,ssp370,pr,far,32.0196,34.3777,24.1926,39.1494,34.7979,117.2571
Shandong_OCI,CHN,ssp370,prsn,far,0.3974,0.3974,0.3974,0.3974,34.7979,117.2571
Shandong_OCI,CHN,ssp370,sfcWind,far,2.7988,2.7988,2.7988,2.7988,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tas,far,16.8559,16.4966,15.4081,18.7164,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmax,far,36.8742,37.032,33.5771,40.501,34.7979,117.2571
Shandong_OCI,CHN,ssp370,tasmin,far,11.7143,11.9129,10.053,13.9524,34.7979,117.2571
Shandong_OCI,CHN,ssp585,evspsbl,far,29.2052,29.2052,29.2052,29.2052,34.7979,117.2571
Shandong_OCI,CHN,ssp585,pr,far,34.3726,34.678,24.0732,42.608,34.7979,117.2571
Shandong_OCI,CHN,ssp585,prsn,far,0.3309,0.3309,0.3309,0.3309,34.7979,117.2571
Shandong_OCI,CHN,ssp585,sfcWind,far,2.8205,2.8205,2.8205,2.8205,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tas,far,18.2635,18.31,16.4724,20.0507,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmax,far,37.9212,38.8189,33.4511,41.3261,34.7979,117.2571
Shandong_OCI,CHN,ssp585,tasmin,far,13.2946,13.5299,10.9366,15.4014,34.7979,117.2571
Gunsan_Plant,KOR,ssp126,evspsbl,end,32.5058,32.5058,32.5058,32.5058,35.97,126.7114
Gunsan_Plant,KOR,ssp126,pr,end,43.5192,43.4604,39.0097,47.3193,35.97,126.7114
Gunsan_Plant,KOR,ssp126,prsn,end,0.2296,0.2296,0.2296,0.2296,35.97,126.7114
Gunsan_Plant,KOR,ssp126,sfcWind,end,4.2384,4.2384,4.2384,4.2384,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tas,end,13.8111,13.8947,11.5769,15.7037,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmax,end,28.7776,28.5959,26.0945,31.1785,35.97,126.7114
Gunsan_Plant,KOR,ssp126,tasmin,end,10.7597,11.2138,7.5269,14.2953,35.97,126.7114
Gunsan_Plant,KOR,ssp245,evspsbl,end,32.5019,32.5019,32.5019,32.5019,35.97,126.7114
Gunsan_Plant,KOR,ssp245,pr,end,43.4328,42.9456,33.5177,49.0548,35.97,126.7114
Gunsan_Plant,KOR,ssp245,prsn,end,0.1451,0.1451,0.1451,0.1451,35.97,126.7114
Gunsan_Plant,KOR,ssp245,sfcWind,end,4.2392,4.2392,4.2392,4.2392,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tas,end,14.9266,14.7752,12.9095,16.7702,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmax,end,29.8471,29.4626,26.7168,32.4793,35.97,126.7114
Gunsan_Plant,KOR,ssp245,tasmin,end,11.9232,12.0173,8.6211,15.3701,35.97,126.7114
Gunsan_Plant,KOR,ssp370,evspsbl,end,32.4492,32.4492,32.4492,32.4492,35.97,126.7114
Gunsan_Plant,KOR,ssp370,pr,end,45.0905,45.4221,32.7843,51.6467,35.97,126.7114
Gunsan_Plant,KOR,ssp370,prsn,end,0.0914,0.0914,0.0914,0.0914,35.97,126.7114
Gunsan_Plant,KOR,ssp370,sfcWind,end,4.0623,4.0623,4.0623,4.0623,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tas,end,15.9946,16.0688,14.5858,17.5253,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmax,end,31.0798,30.8543,26.8598,34.7345,35.97,126.7114
Gunsan_Plant,KOR,ssp370,tasmin,end,12.5861,12.8361,9.6381,14.5545,35.97,126.7114
Gunsan_Plant,KOR,ssp585,evspsbl,end,35.1168,35.1168,35.1168,35.1168,35.97,126.7114
Gunsan_Plant,KOR,ssp585,pr,end,48.0058,45.3692,38.612,61.2506,35.97,126.7114
Gunsan_Plant,KOR,ssp585,prsn,end,0.0345,0.0345,0.0345,0.0345,35.97,126.7114
Gunsan_Plant,KOR,ssp585,sfcWind,end,4.117,4.117,4.117,4.117,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tas,end,17.6685,17.5504,15.0389,20.5183,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmax,end,32.3871,32.3918,28.8409,35.5955,35.97,126.7114
Gunsan_Plant,KOR,ssp585,tasmin,end,14.4558,14.0998,10.3052,18.2817,35.97,126.7114
Gwangyang_Plant,KOR,ssp126,evspsbl,end,47.7781,47.7781,47.7781,47.7781,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,pr,end,52.0761,50.0903,43.02,62.987,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,prsn,end,0.0629,0.0629,0.0629,0.0629,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,sfcWind,end,5.7899,5.7899,5.7899,5.7899,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tas,end,15.0336,14.9719,13.4522,17.3954,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmax,end,28.4803,28.3124,25.8395,31.4151,34.9393,127.6961
Gwangyang_Plant,KOR,ssp126,tasmin,end,12.4034,12.0755,9.2795,16.0554,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,evspsbl,end,47.463,47.463,47.463,47.463,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,pr,end,51.6196,48.5755,40.8752,66.5941,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,prsn,end,0.0253,0.0253,0.0253,0.0253,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,sfcWind,end,5.7062,5.7062,5.7062,5.7062,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tas,end,16.1046,15.9483,14.4002,18.4121,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmax,end,29.5788,29.4626,26.4088,32.5018,34.9393,127.6961
Gwangyang_Plant,KOR,ssp245,tasmin,end,13.5205,13.2147,10.6339,17.1082,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,evspsbl,end,48.129,48.129,48.129,48.129,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,pr,end,52.7125,48.2248,42.0548,70.01,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,prsn,end,0.0102,0.0102,0.0102,0.0102,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,sfcWind,end,5.5385,5.5385,5.5385,5.5385,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tas,end,17.2356,16.9548,15.4623,18.9004,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmax,end,30.4328,30.7886,27.6142,33.7676,34.9393,127.6961
Gwangyang_Plant,KOR,ssp370,tasmin,end,14.5546,14.0028,12.4412,17.772,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,evspsbl,end,50.0831,50.0831,50.0831,50.0831,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,pr,end,55.4785,51.3115,43.1072,73.8493,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,prsn,end,0.0005,0.0005,0.0005,0.0005,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,sfcWind,end,5.6181,5.6181,5.6181,5.6181,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tas,end,18.6919,18.4181,16.5599,21.9061,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmax,end,32.0747,32.3043,27.9846,35.0769,34.9393,127.6961
Gwangyang_Plant,KOR,ssp585,tasmin,end,15.9486,15.6859,13.2964,20.0078,34.9393,127.6961
Iksan_Plant,KOR,ssp126,evspsbl,end,32.5058,32.5058,32.5058,32.5058,35.9333,127.0167
Iksan_Plant,KOR,ssp126,pr,end,45.734,44.6784,39.4414,51.542,35.9333,127.0167
Iksan_Plant,KOR,ssp126,prsn,end,0.2296,0.2296,0.2296,0.2296,35.9333,127.0167
Iksan_Plant,KOR,ssp126,sfcWind,end,4.2384,4.2384,4.2384,4.2384,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tas,end,13.6633,13.7127,11.5769,15.7004,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmax,end,28.9274,28.8004,26.2237,31.322,35.9333,127.0167
Iksan_Plant,KOR,ssp126,tasmin,end,10.5793,10.7755,7.5269,14.0928,35.9333,127.0167
Iksan_Plant,KOR,ssp245,evspsbl,end,32.5019,32.5019,32.5019,32.5019,35.9333,127.0167
Iksan_Plant,KOR,ssp245,pr,end,45.3065,45.8092,38.3368,49.9167,35.9333,127.0167
Iksan_Plant,KOR,ssp245,prsn,end,0.1451,0.1451,0.1451,0.1451,35.9333,127.0167
Iksan_Plant,KOR,ssp245,sfcWind,end,4.2392,4.2392,4.2392,4.2392,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tas,end,14.7934,14.6811,12.9095,16.6888,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmax,end,30.003,29.5251,26.9353,32.5204,35.9333,127.0167
Iksan_Plant,KOR,ssp245,tasmin,end,11.7491,11.5861,8.6211,15.0951,35.9333,127.0167
Iksan_Plant,KOR,ssp370,evspsbl,end,32.4492,32.4492,32.4492,32.4492,35.9333,127.0167
Iksan_Plant,KOR,ssp370,pr,end,46.9813,46.9937,39.4787,53.8071,35.9333,127.0167
Iksan_Plant,KOR,ssp370,prsn,end,0.0914,0.0914,0.0914,0.0914,35.9333,127.0167
Iksan_Plant,KOR,ssp370,sfcWind,end,4.0623,4.0623,4.0623,4.0623,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tas,end,15.9775,16.0688,14.5858,16.9371,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmax,end,31.0903,30.8543,27.7109,34.7345,35.9333,127.0167
Iksan_Plant,KOR,ssp370,tasmin,end,12.7681,12.9263,9.6381,15.3746,35.9333,127.0167
Iksan_Plant,KOR,ssp585,evspsbl,end,35.1168,35.1168,35.1168,35.1168,35.9333,127.0167
Iksan_Plant,KOR,ssp585,pr,end,49.8595,47.3851,40.5899,63.0355,35.9333,127.0167
Iksan_Plant,KOR,ssp585,prsn,end,0.0345,0.0345,0.0345,0.0345,35.9333,127.0167
Iksan_Plant,KOR,ssp585,sfcWind,end,4.117,4.117,4.117,4.117,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tas,end,17.5431,17.5504,15.1555,20.5183,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmax,end,32.5927,32.862,28.5128,35.5955,35.9333,127.0167
Iksan_Plant,KOR,ssp585,tasmin,end,14.2654,14.0998,10.3052,17.8837,35.9333,127.0167
Jianyang_Carbon,CHN,ssp126,evspsbl,end,37.3231,37.3231,37.3231,37.3231,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,pr,end,53.3209,43.8274,37.4046,78.8537,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,prsn,end,1.6108,1.6108,1.6108,1.6108,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,sfcWind,end,1.2339,1.2339,1.2339,1.2339,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tas,end,14.155,14.5065,12.2468,15.8076,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmax,end,27.0714,26.0414,24.4764,30.4683,26.7587,104.4734
Jianyang_Carbon,CHN,ssp126,tasmin,end,9.4909,9.4916,6.3472,12.083,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,evspsbl,end,36.39,36.39,36.39,36.39,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,pr,end,50.3956,42.08,35.8635,75.9833,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,prsn,end,1.3063,1.3063,1.3063,1.3063,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,sfcWind,end,1.1769,1.1769,1.1769,1.1769,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tas,end,15.1609,15.4957,13.3008,16.4921,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmax,end,28.6117,28.0472,25.0644,32.6717,26.7587,104.4734
Jianyang_Carbon,CHN,ssp245,tasmin,end,10.4216,10.1916,7.2879,12.9595,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,evspsbl,end,35.6313,35.6313,35.6313,35.6313,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,pr,end,50.5036,43.3575,35.6697,76.5255,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,prsn,end,0.8101,0.8101,0.8101,0.8101,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,sfcWind,end,1.1414,1.1414,1.1414,1.1414,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tas,end,16.1329,16.1852,14.3636,18.0374,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmax,end,30.0464,28.5169,26.8867,33.583,26.7587,104.4734
Jianyang_Carbon,CHN,ssp370,tasmin,end,11.0414,11.1023,8.2679,13.6914,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,evspsbl,end,38.2863,38.2863,38.2863,38.2863,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,pr,end,52.8785,47.5633,35.7583,80.3356,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,prsn,end,0.4246,0.4246,0.4246,0.4246,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,sfcWind,end,1.1695,1.1695,1.1695,1.1695,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tas,end,17.8261,17.8282,15.6619,19.9552,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmax,end,31.2581,31.3052,28.1655,34.1846,26.7587,104.4734
Jianyang_Carbon,CHN,ssp585,tasmin,end,12.8082,13.0307,9.4998,15.3239,26.7587,104.4734
MaSteel_OCI,CHN,ssp126,evspsbl,end,38.8541,38.8541,38.8541,38.8541,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,pr,end,48.8156,47.7026,37.5806,61.7804,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,prsn,end,0.637,0.637,0.637,0.637,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,sfcWind,end,2.6022,2.6022,2.6022,2.6022,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tas,end,16.7798,16.4783,15.3385,18.3482,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmax,end,33.8989,34.2194,30.724,38.1576,31.6839,118.5127
MaSteel_OCI,CHN,ssp126,tasmin,end,12.3847,12.564,10.7069,14.5934,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,evspsbl,end,38.6632,38.6632,38.6632,38.6632,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,pr,end,48.5329,49.9537,40.3331,56.8896,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,prsn,end,0.4123,0.4123,0.4123,0.4123,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,sfcWind,end,2.5929,2.5929,2.5929,2.5929,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tas,end,17.9111,17.84,16.3917,19.4909,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmax,end,34.9006,34.7976,31.0011,38.5361,31.6839,118.5127
MaSteel_OCI,CHN,ssp245,tasmin,end,13.6058,13.6095,12.1116,15.9036,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,evspsbl,end,37.1428,37.1428,37.1428,37.1428,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,pr,end,46.1808,45.4691,38.4645,56.1893,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,prsn,end,0.1252,0.1252,0.1252,0.1252,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,sfcWind,end,2.5386,2.5386,2.5386,2.5386,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tas,end,18.8248,18.8562,16.8733,20.399,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmax,end,36.1124,35.9887,32.1758,39.5681,31.6839,118.5127
MaSteel_OCI,CHN,ssp370,tasmin,end,14.2051,14.5586,12.5556,15.8283,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,evspsbl,end,40.5006,40.5006,40.5006,40.5006,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,pr,end,51.5577,49.9691,40.2659,64.41,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,prsn,end,0.0013,0.0013,0.0013,0.0013,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,sfcWind,end,2.5719,2.5719,2.5719,2.5719,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tas,end,20.5943,20.4836,18.2285,22.6799,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmax,end,37.7692,37.9616,33.0999,41.6525,31.6839,118.5127
MaSteel_OCI,CHN,ssp585,tasmin,end,16.1566,16.4691,13.5137,19.2462,31.6839,118.5127
OCI_Dream_Seoul,KOR,ssp126,evspsbl,end,30.3564,30.3564,30.3564,30.3564,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,pr,end,41.5588,41.6502,34.8665,50.3733,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,prsn,end,0.6073,0.6073,0.6073,0.6073,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,sfcWind,end,2.5136,2.5136,2.5136,2.5136,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tas,end,11.7766,11.6088,10.361,13.2955,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmax,end,29.1511,28.6451,26.7171,32.2283,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp126,tasmin,end,7.7801,8.2463,6.4181,9.5811,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,evspsbl,end,30.5564,30.5564,30.5564,30.5564,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,pr,end,41.7875,42.266,36.3257,49.3072,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,prsn,end,0.368,0.368,0.368,0.368,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,sfcWind,end,2.495,2.495,2.495,2.495,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tas,end,12.9914,12.7649,11.5044,14.5813,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmax,end,30.345,30.1688,27.9895,33.8183,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp245,tasmin,end,9.0542,9.5067,7.5623,11.0407,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,evspsbl,end,29.4818,29.4818,29.4818,29.4818,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,pr,end,42.7597,46.8814,29.4963,52.7337,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,prsn,end,0.1508,0.1508,0.1508,0.1508,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,sfcWind,end,2.4272,2.4272,2.4272,2.4272,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tas,end,14.2081,13.8986,12.7965,15.6814,37.5172,126.9
OCI_Dream_Seoul,KOR,ssp370,tasmax,end,31.5117,30.8841,28.822,34.9499,37.5172,126.9
